people_ID,20-Mar-20,21-Mar-20,22-Mar-20,23-Mar-20,24-Mar-20,25-Mar-20,26-Mar-20
12668,264,330,412,509,627,765,935
12669,253,317,394,488,601,734,896
12670,148,193,247,312,390,481,593
12671,124,163,212,272,341,423,521
12672,151,195,250,317,395,487,599
12673,401,496,612,749,914,"1,109","1,347"
12674,393,487,601,737,901,"1,094","1,328"
12675,218,277,349,434,537,657,803
12676,406,500,616,753,921,"1,118","1,357"
12677,373,461,569,699,853,"1,037","1,260"
12678,282,352,437,542,665,811,987
12679,153,197,253,319,397,489,603
12680,264,331,411,510,625,763,932
12681,167,215,274,346,432,532,653
12682,302,378,468,577,708,863,"1,050"
12683,220,278,349,435,538,658,805
12684,296,368,458,566,694,846,"1,030"
12685,227,285,358,444,549,672,821
12686,401,497,613,752,918,"1,115","1,352"
12687,129,169,217,275,344,426,525
12688,404,499,615,756,922,"1,119","1,359"
12689,275,346,431,531,653,797,973
12690,340,422,522,641,783,952,"1,157"
12691,149,192,247,312,390,482,593
12692,261,326,408,504,619,756,922
12693,341,423,522,643,785,955,"1,162"
12694,338,419,518,639,781,950,"1,154"
12695,358,446,551,676,826,"1,004","1,221"
12696,136,179,229,293,365,451,556
12697,346,429,532,654,800,973,"1,182"
12698,128,167,217,276,347,429,531
12699,328,409,505,620,759,924,"1,125"
12700,156,202,259,327,407,501,616
12701,281,352,437,542,664,810,988
12702,180,232,295,372,461,566,693
12703,284,354,440,543,666,812,991
12704,203,257,323,403,497,609,747
12705,294,366,456,563,689,840,"1,024"
12706,204,261,330,413,510,625,764
12707,303,379,470,580,712,868,"1,058"
12708,114,150,195,249,313,389,481
12709,354,438,540,664,811,986,"1,198"
12710,362,449,556,683,837,"1,017","1,236"
12711,271,340,424,525,644,786,958
12712,272,340,424,523,644,785,957
12713,299,374,463,572,702,855,"1,042"
12714,231,291,364,454,561,686,839
12715,441,544,670,820,999,"1,212","1,470"
12716,321,400,494,608,746,908,"1,106"
12717,259,326,405,501,618,754,921
12718,446,548,674,824,"1,003","1,216","1,474"
12719,139,183,235,298,374,462,569
12720,359,446,549,677,828,"1,006","1,222"
12721,241,303,378,471,580,709,866
12722,217,273,342,425,524,642,784
12723,409,504,621,763,932,"1,131","1,371"
12724,134,177,228,288,360,445,549
12725,431,530,653,798,972,"1,179","1,428"
12726,434,536,660,808,986,"1,196","1,450"
12727,327,408,504,621,761,927,"1,126"
12728,186,239,301,376,465,571,700
12729,290,363,452,557,683,833,"1,014"
12730,274,342,427,528,649,792,964
12731,316,392,485,598,733,893,"1,085"
12732,132,174,223,284,358,442,546
12733,433,535,656,805,979,"1,188","1,440"
12734,307,382,475,585,718,874,"1,066"
12735,267,334,415,513,630,769,936
12736,110,147,191,247,311,386,478
12737,444,546,669,818,996,"1,208","1,464"
12738,282,352,439,544,666,812,990
12739,437,537,660,810,987,"1,197","1,453"
12740,121,159,208,267,337,417,515
12741,404,499,613,753,920,"1,117","1,355"
12742,110,147,192,248,313,389,483
12743,230,292,365,452,558,683,835
12744,238,299,374,466,576,704,861
12745,216,273,344,430,529,648,792
12746,394,487,601,737,900,"1,093","1,328"
12747,245,309,385,480,591,722,882
12748,370,457,564,694,849,"1,032","1,253"
12749,275,346,429,531,653,797,973
12750,261,328,409,506,621,758,923
12751,240,303,379,473,581,710,868
12752,344,428,530,651,796,969,"1,176"
12753,421,521,641,787,960,"1,165","1,414"
12754,157,204,262,332,415,511,628
12755,150,195,251,319,398,491,605
12756,399,495,610,747,913,"1,109","1,346"
12757,289,362,450,556,683,832,"1,015"
12758,143,186,237,301,375,463,572
12759,398,492,604,743,908,"1,102","1,337"
12760,391,484,596,732,895,"1,087","1,319"
12761,281,350,434,539,662,807,982
12762,313,389,483,597,733,893,"1,085"
12763,230,291,365,455,560,685,838
12764,413,512,631,773,941,"1,143","1,386"
12765,406,501,617,758,925,"1,123","1,364"
12766,358,445,548,672,821,998,"1,213"
12767,409,507,622,761,928,"1,126","1,368"
12768,221,278,348,435,537,658,804
12769,159,204,260,330,412,508,626
12770,426,525,647,794,969,"1,176","1,425"
12771,191,245,310,389,481,590,725
12772,171,219,278,350,437,537,659
12773,240,304,379,471,582,711,868
12774,273,343,428,531,652,795,970
12775,381,473,584,719,879,"1,067","1,297"
12776,234,297,373,465,575,703,859
12777,364,451,558,687,841,"1,022","1,242"
12778,344,429,531,652,799,972,"1,182"
12779,338,420,520,639,781,951,"1,156"
12780,282,352,438,542,664,810,988
12781,361,447,551,679,831,"1,010","1,228"
12782,191,242,305,382,475,583,714
12783,238,299,374,465,571,699,854
12784,161,208,264,333,414,509,627
12785,379,468,576,705,861,"1,046","1,269"
12786,221,280,352,437,540,662,809
12787,206,263,330,412,509,624,765
12788,116,154,199,254,318,395,490
12789,167,216,276,346,430,529,650
12790,323,402,497,611,750,913,"1,112"
12791,315,392,485,598,731,890,"1,083"
12792,122,160,208,266,334,413,512
12793,313,390,482,596,729,888,"1,079"
12794,442,544,670,820,"1,001","1,214","1,470"
12795,312,388,481,594,728,886,"1,080"
12796,176,225,286,359,445,547,672
12797,172,222,281,352,439,540,662
12798,299,374,465,573,703,857,"1,042"
12799,203,258,323,403,500,613,750
12800,340,421,522,641,786,956,"1,161"
12801,447,550,675,827,"1,008","1,222","1,482"
12802,371,458,566,698,852,"1,035","1,258"
12803,410,506,621,762,930,"1,129","1,369"
12804,442,543,669,820,999,"1,212","1,470"
12805,404,501,615,756,924,"1,122","1,362"
12806,169,218,276,345,429,528,647
12807,354,440,543,670,820,997,"1,213"
12808,185,238,302,377,467,574,704
12809,173,222,283,357,442,544,668
12810,166,213,270,339,422,519,640
12811,312,388,480,593,727,885,"1,078"
12812,157,204,261,331,412,508,625
12813,120,158,204,262,331,411,509
12814,403,500,615,754,921,"1,118","1,356"
12815,306,383,476,586,719,876,"1,066"
12816,150,195,249,314,391,482,592
12817,204,259,327,409,504,618,756
12818,139,180,230,294,368,455,561
12819,328,407,503,620,760,925,"1,125"
12820,242,306,383,477,588,718,877
12821,402,497,612,749,916,"1,112","1,349"
12822,429,528,649,793,966,"1,172","1,422"
12823,137,179,231,291,364,449,553
12824,261,329,412,512,631,770,940
12825,171,218,276,349,434,533,655
12826,207,264,334,418,519,635,776
12827,434,535,658,806,982,"1,192","1,444"
12828,441,545,668,820,"1,000","1,213","1,471"
12829,114,152,198,252,316,392,487
12830,350,434,536,658,804,977,"1,189"
12831,329,410,506,623,762,927,"1,128"
12832,115,152,197,251,315,390,483
12833,201,255,323,402,496,609,746
12834,357,444,550,678,827,"1,006","1,221"
12835,290,361,447,551,677,825,"1,006"
12836,293,368,458,567,696,848,"1,034"
12837,404,501,616,754,922,"1,119","1,357"
12838,160,208,264,333,416,512,630
12839,276,345,428,529,648,791,965
12840,232,293,369,459,564,690,844
12841,412,507,623,764,933,"1,133","1,376"
12842,197,250,316,394,487,598,733
12843,135,177,228,288,362,448,553
12844,156,203,260,330,410,505,621
12845,117,156,202,260,327,405,502
12846,431,531,654,799,975,"1,183","1,433"
12847,250,313,392,487,601,734,895
12848,438,540,663,812,991,"1,202","1,457"
12849,169,219,279,351,437,538,660
12850,344,427,529,652,799,972,"1,181"
12851,319,396,490,606,743,905,"1,102"
12852,115,152,199,255,323,400,495
12853,311,388,480,591,724,882,"1,073"
12854,335,416,516,635,778,946,"1,150"
12855,243,306,383,475,584,714,872
12856,357,441,546,672,821,998,"1,213"
12857,436,538,661,810,988,"1,199","1,453"
12858,448,553,679,830,"1,013","1,229","1,488"
12859,177,228,288,364,450,553,679
12860,310,386,480,592,724,882,"1,075"
12861,422,520,641,784,957,"1,162","1,410"
12862,224,282,354,439,542,664,810
12863,117,156,202,260,328,406,503
12864,355,442,547,674,825,"1,003","1,217"
12865,293,368,458,564,692,844,"1,028"
12866,425,526,648,792,964,"1,170","1,419"
12867,354,439,542,668,817,993,"1,205"
12868,434,537,660,806,984,"1,194","1,446"
12869,369,459,566,697,850,"1,033","1,256"
12870,284,357,444,547,672,819,999
12871,218,278,350,436,538,658,804
12872,278,350,436,540,661,807,983
12873,269,339,423,522,643,784,955
12874,424,524,644,787,961,"1,166","1,415"
12875,254,318,396,489,603,736,897
12876,263,330,412,512,629,767,935
12877,407,503,618,760,927,"1,126","1,365"
12878,193,247,313,393,485,595,731
12879,410,508,625,768,937,"1,137","1,380"
12880,256,323,403,502,618,754,920
12881,376,466,576,706,863,"1,048","1,272"
12882,203,257,322,403,498,611,749
12883,296,370,460,568,695,847,"1,031"
12884,142,184,238,303,381,470,578
12885,375,464,572,701,857,"1,042","1,264"
12886,295,369,458,568,696,848,"1,034"
12887,198,254,319,397,491,602,737
12888,153,197,250,315,392,484,597
12889,172,221,280,352,437,538,659
12890,273,341,425,527,649,791,966
12891,279,351,435,538,660,805,981
12892,120,158,204,259,328,406,501
12893,146,188,240,303,378,467,575
12894,323,404,499,614,753,917,"1,115"
12895,218,278,349,436,539,660,807
12896,224,285,356,445,550,673,822
12897,180,229,290,366,453,557,683
12898,242,304,382,474,585,715,874
12899,244,306,384,478,588,719,879
12900,436,536,658,804,979,"1,188","1,440"
12901,162,209,268,339,421,518,636
12902,263,332,412,512,630,769,936
12903,265,331,413,511,629,768,936
12904,153,197,253,318,398,490,602
12905,242,306,383,477,590,721,878
12906,334,415,513,630,770,937,"1,140"
12907,369,459,565,692,845,"1,027","1,247"
12908,224,284,357,446,550,674,823
12909,433,536,657,806,981,"1,190","1,445"
12910,135,177,228,291,364,450,554
12911,137,179,231,291,364,449,554
12912,134,174,224,287,358,442,546
12913,345,427,527,650,796,969,"1,178"
12914,430,532,654,799,973,"1,180","1,433"
12915,330,409,506,624,762,928,"1,129"
12916,266,335,418,519,638,779,949
12917,409,505,620,759,924,"1,122","1,363"
12918,235,295,368,460,568,695,848
12919,381,472,581,713,870,"1,057","1,282"
12920,328,407,505,623,762,927,"1,126"
12921,283,356,442,547,670,817,995
12922,378,468,575,708,864,"1,049","1,273"
12923,354,441,546,669,820,997,"1,211"
12924,180,232,293,367,457,562,690
12925,220,279,351,436,540,661,807
12926,352,438,541,666,813,989,"1,200"
12927,335,415,512,632,774,941,"1,146"
12928,125,163,211,268,337,417,516
12929,347,431,532,656,802,975,"1,184"
12930,400,496,609,746,910,"1,105","1,340"
12931,137,178,229,292,366,452,558
12932,282,351,436,541,664,810,985
12933,435,537,661,809,985,"1,195","1,450"
12934,179,228,289,363,451,554,680
12935,316,392,486,598,732,892,"1,085"
12936,197,249,315,394,487,598,733
12937,136,176,227,288,361,446,551
12938,314,392,484,599,735,894,"1,089"
12939,236,296,371,460,567,694,847
12940,123,163,212,270,339,420,520
12941,227,287,359,445,548,671,821
12942,335,415,513,632,773,940,"1,143"
12943,186,238,302,381,473,580,712
12944,300,375,465,575,705,859,"1,045"
12945,130,171,221,281,354,437,540
12946,438,540,662,812,988,"1,199","1,454"
12947,257,321,402,499,614,750,916
12948,129,169,219,281,354,437,539
12949,136,177,229,290,363,449,555
12950,280,351,437,539,660,805,981
12951,179,229,289,361,450,553,678
12952,182,232,294,371,460,565,692
12953,246,308,385,477,586,716,873
12954,177,226,286,358,444,546,669
12955,217,273,345,430,531,650,794
12956,135,175,227,288,360,445,549
12957,113,152,196,252,318,395,489
12958,144,188,240,305,383,473,582
12959,360,447,552,680,832,"1,011","1,229"
12960,403,499,614,751,917,"1,113","1,350"
12961,330,410,509,627,766,932,"1,134"
12962,392,484,598,735,896,"1,088","1,322"
12963,393,485,597,733,893,"1,084","1,317"
12964,375,465,572,704,860,"1,045","1,270"
12965,367,453,561,687,839,"1,020","1,239"
12966,375,463,572,701,858,"1,043","1,267"
12967,366,455,560,689,841,"1,023","1,242"
12968,216,274,346,429,530,649,794
12969,193,248,314,391,485,595,728
12970,206,263,331,412,509,624,764
12971,373,464,573,705,861,"1,046","1,270"
12972,323,403,500,616,755,919,"1,116"
12973,163,211,267,335,417,513,631
12974,141,184,238,303,379,468,576
12975,336,419,517,637,780,949,"1,154"
12976,184,236,298,374,466,572,702
12977,406,501,617,756,922,"1,119","1,358"
12978,362,449,553,680,832,"1,012","1,228"
12979,228,288,359,449,555,679,832
12980,134,175,225,286,359,444,549
12981,364,451,558,685,839,"1,020","1,237"
12982,197,252,318,400,494,606,744
12983,211,266,335,420,518,635,777
12984,111,146,190,245,308,383,474
12985,201,256,323,404,498,611,749
12986,139,183,234,298,372,459,567
12987,205,259,327,407,505,619,756
12988,195,248,313,392,485,595,728
12989,353,440,542,666,814,990,"1,204"
12990,311,388,480,592,725,884,"1,074"
12991,312,387,479,593,728,886,"1,079"
12992,399,495,609,747,913,"1,109","1,344"
12993,221,278,348,432,535,655,801
12994,110,147,193,246,311,386,477
12995,351,434,538,660,806,980,"1,191"
12996,186,237,301,376,467,573,704
12997,142,184,235,297,371,459,567
12998,293,368,455,563,690,841,"1,025"
12999,187,237,300,377,467,573,703
13000,374,465,572,701,856,"1,040","1,262"
13001,302,375,467,575,707,861,"1,049"
13002,365,453,560,688,842,"1,023","1,242"
13003,152,196,251,317,395,487,599
13004,352,437,541,666,815,991,"1,205"
13005,295,367,456,565,693,845,"1,028"
13006,185,235,296,370,460,565,692
13007,370,459,566,694,847,"1,029","1,251"
13008,277,345,431,532,655,799,974
13009,343,426,526,646,792,963,"1,172"
13010,241,305,380,474,584,714,872
13011,144,187,241,305,381,470,580
13012,206,262,330,411,508,622,761
13013,362,448,553,679,828,"1,007","1,224"
13014,234,294,368,458,563,689,840
13015,394,488,602,740,902,"1,095","1,328"
13016,168,216,275,348,432,531,653
13017,227,287,360,449,552,676,827
13018,424,523,644,791,964,"1,170","1,420"
13019,422,520,639,781,951,"1,154","1,400"
13020,328,410,506,623,762,927,"1,128"
13021,380,470,581,711,869,"1,056","1,284"
13022,340,423,523,645,788,959,"1,165"
13023,193,246,309,385,477,586,717
13024,411,509,625,765,933,"1,132","1,375"
13025,442,545,670,818,998,"1,210","1,466"
13026,188,242,305,384,477,585,717
13027,356,442,545,672,820,997,"1,211"
13028,386,476,588,722,880,"1,069","1,297"
13029,400,493,608,748,914,"1,110","1,346"
13030,192,244,309,387,479,587,720
13031,129,168,217,276,347,430,531
13032,129,168,216,275,344,425,525
13033,236,299,373,464,571,698,853
13034,275,346,429,530,652,795,969
13035,175,224,285,357,442,544,667
13036,340,422,522,642,785,955,"1,161"
13037,450,555,680,832,"1,015","1,231","1,491"
13038,333,415,513,630,773,940,"1,143"
13039,252,317,396,490,603,737,900
13040,124,164,211,269,337,417,516
13041,193,245,308,385,478,587,720
13042,448,554,681,835,"1,018","1,234","1,495"
13043,184,234,295,368,457,561,688
13044,310,386,479,592,724,882,"1,073"
13045,439,540,664,813,992,"1,203","1,459"
13046,420,519,638,784,957,"1,161","1,410"
13047,426,527,647,791,964,"1,170","1,420"
13048,245,307,384,477,586,716,875
13049,383,473,583,717,875,"1,063","1,291"
13050,225,284,357,445,550,673,822
13051,444,546,670,819,999,"1,211","1,468"
13052,241,304,382,473,581,710,868
13053,269,338,422,524,643,784,957
13054,422,519,637,781,953,"1,157","1,404"
13055,446,550,677,828,"1,011","1,226","1,487"
13056,255,319,398,494,607,741,904
13057,449,554,680,834,"1,014","1,230","1,493"
13058,420,520,638,780,952,"1,156","1,403"
13059,420,520,639,785,959,"1,163","1,412"
13060,195,250,317,395,488,599,735
13061,159,205,262,333,415,511,628
13062,434,537,658,806,981,"1,191","1,444"
13063,307,381,472,582,715,871,"1,061"
13064,379,471,579,710,865,"1,051","1,276"
13065,239,300,374,463,571,698,851
13066,263,330,412,512,631,770,937
13067,390,482,593,727,888,"1,079","1,310"
13068,170,220,281,355,440,541,666
13069,449,552,678,828,"1,008","1,223","1,483"
13070,214,273,343,426,528,646,791
13071,159,206,262,333,416,512,628
13072,210,265,335,418,515,631,772
13073,433,534,655,800,975,"1,183","1,436"
13074,363,451,555,684,835,"1,015","1,235"
13075,315,393,488,602,737,898,"1,092"
13076,325,406,501,616,753,917,"1,115"
13077,433,535,656,805,981,"1,191","1,443"
13078,318,397,491,607,743,904,"1,101"
13079,147,191,246,312,388,479,588
13080,194,249,315,394,490,601,736
13081,277,345,430,532,653,797,971
13082,135,178,230,292,368,454,561
13083,321,400,496,613,749,912,"1,109"
13084,365,454,559,689,841,"1,022","1,241"
13085,406,502,619,758,924,"1,122","1,362"
13086,373,461,569,701,855,"1,039","1,262"
13087,367,455,561,689,841,"1,022","1,242"
13088,141,184,238,303,378,467,576
13089,203,257,322,401,496,608,745
13090,228,288,361,449,553,677,826
13091,302,376,466,575,705,859,"1,045"
13092,445,549,675,827,"1,006","1,220","1,478"
13093,415,511,629,771,939,"1,140","1,385"
13094,181,231,292,366,456,560,688
13095,284,354,441,546,670,817,996
13096,197,249,315,392,487,598,733
13097,402,498,613,751,916,"1,112","1,350"
13098,302,377,469,581,713,869,"1,059"
13099,230,291,366,454,560,685,837
13100,323,401,496,610,748,910,"1,107"
13101,422,520,641,787,961,"1,166","1,413"
13102,401,495,610,749,916,"1,112","1,350"
13103,194,248,313,392,485,595,730
13104,291,363,450,556,684,834,"1,017"
13105,145,188,240,304,380,470,579
13106,226,286,360,450,556,681,831
13107,319,396,489,602,737,897,"1,093"
13108,430,532,655,802,977,"1,186","1,437"
13109,449,554,681,835,"1,019","1,236","1,499"
13110,247,309,385,480,591,723,883
13111,238,300,376,466,576,704,859
13112,284,354,441,546,671,819,998
13113,408,504,620,758,924,"1,122","1,362"
13114,308,384,475,587,720,877,"1,068"
13115,329,408,505,622,761,926,"1,126"
13116,244,307,384,476,586,716,875
13117,174,224,284,359,447,549,673
13118,318,397,491,607,743,904,"1,100"
13119,362,449,555,680,833,"1,012","1,230"
13120,116,155,200,255,323,400,497
13121,148,194,249,317,396,489,601
13122,184,237,300,374,463,568,697
13123,229,288,360,449,554,678,829
13124,185,236,300,378,467,573,704
13125,338,422,520,639,780,949,"1,156"
13126,147,191,245,310,387,478,589
13127,270,339,421,521,641,783,954
13128,323,404,500,614,751,914,"1,112"
13129,439,542,666,816,995,"1,206","1,462"
13130,256,321,402,500,614,750,916
13131,143,188,241,305,381,470,578
13132,443,546,669,819,997,"1,209","1,467"
13133,335,417,515,635,777,946,"1,151"
13134,381,470,578,712,869,"1,056","1,283"
13135,239,302,376,469,579,708,866
13136,160,205,263,331,414,510,628
13137,417,513,630,774,944,"1,146","1,390"
13138,212,267,335,420,520,638,779
13139,372,459,567,696,852,"1,035","1,256"
13140,368,457,565,694,846,"1,028","1,250"
13141,442,543,666,814,993,"1,204","1,459"
13142,258,323,403,501,615,751,916
13143,418,518,637,782,952,"1,155","1,402"
13144,435,536,659,807,982,"1,191","1,443"
13145,329,410,507,623,764,930,"1,130"
13146,386,476,587,720,880,"1,069","1,298"
13147,293,368,457,562,691,842,"1,025"
13148,417,515,633,774,943,"1,145","1,390"
13149,147,189,244,307,383,472,581
13150,420,519,637,779,951,"1,154","1,400"
13151,324,404,501,618,757,921,"1,120"
13152,407,504,619,760,927,"1,126","1,367"
13153,222,281,352,437,538,659,806
13154,339,420,518,638,779,948,"1,153"
13155,199,253,319,397,490,602,738
13156,391,485,596,734,896,"1,088","1,322"
13157,370,457,563,690,842,"1,024","1,245"
13158,226,284,356,446,549,671,820
13159,425,526,647,794,967,"1,174","1,425"
13160,203,258,326,409,507,621,760
13161,116,155,202,258,326,404,498
13162,387,479,589,724,883,"1,073","1,303"
13163,216,273,344,430,532,651,797
13164,182,232,294,371,461,566,694
13165,182,234,295,372,463,569,699
13166,241,305,382,474,585,715,871
13167,239,303,380,474,585,715,873
13168,110,146,192,245,309,383,476
13169,390,482,594,730,891,"1,082","1,314"
13170,285,355,440,544,669,816,994
13171,132,171,220,278,349,432,533
13172,402,496,610,750,915,"1,111","1,349"
13173,291,362,450,555,681,831,"1,011"
13174,245,310,386,478,588,718,878
13175,245,310,386,480,592,724,884
13176,272,340,425,525,644,786,959
13177,350,436,539,663,810,985,"1,196"
13178,319,397,490,605,739,900,"1,097"
13179,409,505,620,759,924,"1,122","1,362"
13180,346,431,533,657,803,977,"1,188"
13181,119,159,207,263,332,411,508
13182,367,453,561,691,844,"1,026","1,246"
13183,156,203,259,327,409,504,620
13184,399,493,606,743,905,"1,099","1,335"
13185,320,397,493,606,744,906,"1,102"
13186,121,160,209,265,333,413,509
13187,378,467,577,710,866,"1,053","1,279"
13188,152,197,252,317,397,490,604
13189,377,465,574,705,860,"1,045","1,270"
13190,174,223,282,354,440,541,664
13191,331,413,511,630,770,936,"1,139"
13192,366,454,560,689,843,"1,025","1,243"
13193,319,398,494,607,745,906,"1,104"
13194,355,442,547,674,823,"1,001","1,216"
13195,129,169,218,276,347,429,529
13196,186,238,302,381,473,581,714
13197,124,165,213,274,345,427,527
13198,154,200,255,321,399,492,604
13199,182,232,293,366,455,559,685
13200,415,511,629,771,939,"1,139","1,382"
13201,250,314,393,487,600,733,894
13202,343,428,527,651,796,969,"1,177"
13203,238,299,374,463,570,696,850
13204,416,512,629,769,939,"1,139","1,381"
13205,228,287,359,447,553,677,826
13206,159,206,261,331,412,508,625
13207,151,196,250,314,391,482,593
13208,349,434,535,660,807,982,"1,194"
13209,201,256,324,405,502,615,753
13210,148,192,245,312,389,480,593
13211,372,460,569,699,854,"1,037","1,260"
13212,363,449,553,681,833,"1,012","1,230"
13213,154,200,254,323,403,496,610
13214,226,287,360,447,551,674,823
13215,277,346,430,534,655,799,973
13216,292,364,451,556,682,832,"1,015"
13217,206,260,326,406,502,616,753
13218,215,274,344,431,534,653,800
13219,397,490,603,738,900,"1,093","1,326"
13220,299,372,462,570,701,854,"1,039"
13221,268,336,417,517,635,775,946
13222,354,438,542,665,812,987,"1,199"
13223,172,222,281,352,439,540,664
13224,222,281,354,443,548,671,820
13225,371,459,565,694,848,"1,031","1,252"
13226,205,262,330,414,510,625,764
13227,401,494,607,746,912,"1,108","1,344"
13228,347,432,534,656,803,976,"1,186"
13229,299,374,465,576,705,859,"1,046"
13230,153,198,254,322,402,495,610
13231,315,393,487,599,734,893,"1,088"
13232,220,278,350,435,538,658,804
13233,335,417,516,637,779,948,"1,153"
13234,145,188,241,307,383,473,584
13235,443,547,670,819,999,"1,212","1,469"
13236,280,349,435,537,660,805,982
13237,434,537,660,808,984,"1,194","1,449"
13238,393,486,599,734,897,"1,090","1,322"
13239,281,353,439,543,666,812,990
13240,238,299,373,462,571,698,851
13241,224,284,357,443,548,671,821
13242,225,283,354,441,543,664,813
13243,294,367,454,560,687,838,"1,020"
13244,189,241,304,380,472,580,710
13245,450,555,681,834,"1,015","1,232","1,493"
13246,112,150,197,254,321,398,493
13247,390,481,591,726,885,"1,075","1,305"
13248,163,212,268,340,422,520,639
13249,350,435,536,661,810,985,"1,198"
13250,388,480,592,728,889,"1,080","1,309"
13251,369,458,564,694,848,"1,030","1,252"
13252,215,273,342,426,526,644,789
13253,197,250,315,394,489,600,735
13254,391,484,595,730,890,"1,082","1,312"
13255,172,220,279,352,437,537,658
13256,378,470,580,714,871,"1,058","1,285"
13257,188,241,305,383,476,584,715
13258,375,466,573,706,864,"1,049","1,275"
13259,420,517,637,782,955,"1,159","1,407"
13260,312,389,481,594,727,885,"1,076"
13261,199,255,322,405,500,613,752
13262,402,496,610,748,914,"1,110","1,346"
13263,207,263,331,414,512,627,766
13264,347,432,533,654,799,972,"1,180"
13265,255,320,398,496,611,747,910
13266,174,223,284,359,445,547,670
13267,121,159,208,267,335,415,512
13268,147,190,244,309,385,476,587
13269,315,393,488,600,735,895,"1,088"
13270,386,478,589,723,882,"1,071","1,302"
13271,277,345,431,532,653,797,972
13272,123,164,212,272,340,421,519
13273,157,204,259,329,409,504,619
13274,114,153,199,255,320,396,491
13275,184,235,296,373,462,568,695
13276,399,492,606,744,910,"1,105","1,342"
13277,159,204,261,328,407,502,616
13278,364,450,556,684,835,"1,015","1,232"
13279,305,379,469,577,709,863,"1,052"
13280,228,288,359,447,552,675,825
13281,385,477,587,719,878,"1,067","1,295"
13282,352,438,543,669,817,993,"1,205"
13283,278,349,433,535,656,800,975
13284,154,200,254,319,397,490,603
13285,363,451,557,685,837,"1,017","1,234"
13286,287,360,449,555,683,832,"1,015"
13287,240,302,379,473,581,710,866
13288,152,197,252,317,397,490,603
13289,271,338,420,520,639,780,951
13290,137,178,231,295,369,456,562
13291,157,201,256,322,403,496,610
13292,181,230,293,368,455,559,685
13293,359,446,549,677,829,"1,008","1,223"
13294,300,373,462,570,699,852,"1,037"
13295,393,488,602,738,900,"1,093","1,327"
13296,174,224,285,360,448,550,675
13297,225,283,354,441,543,664,813
13298,182,232,294,369,457,562,688
13299,247,312,389,481,593,725,886
13300,399,494,607,743,906,"1,100","1,334"
13301,258,324,405,502,617,754,921
13302,347,432,535,659,805,979,"1,189"
13303,161,207,264,335,417,514,630
13304,340,424,523,644,789,960,"1,168"
13305,376,464,571,703,860,"1,045","1,268"
13306,227,285,359,445,551,674,825
13307,378,468,577,710,866,"1,053","1,278"
13308,276,347,431,532,653,796,971
13309,123,161,207,263,332,412,508
13310,227,286,358,447,552,676,825
13311,112,147,193,248,315,391,484
13312,409,506,621,762,929,"1,127","1,367"
13313,122,159,208,267,335,415,514
13314,214,273,343,429,529,648,791
13315,122,160,209,265,335,415,513
13316,244,306,384,478,590,721,882
13317,439,542,664,813,991,"1,202","1,458"
13318,351,434,535,657,805,979,"1,189"
13319,256,322,401,496,609,743,906
13320,169,218,277,347,433,532,654
13321,387,480,591,727,889,"1,079","1,310"
13322,419,519,637,782,955,"1,159","1,405"
13323,112,150,195,248,313,388,481
13324,439,543,668,816,994,"1,206","1,463"
13325,319,399,494,607,744,905,"1,102"
13326,228,288,362,450,555,679,829
13327,336,416,514,631,771,938,"1,142"
13328,361,449,554,683,835,"1,016","1,232"
13329,449,554,679,831,"1,013","1,228","1,490"
13330,127,167,215,276,345,427,529
13331,230,290,363,452,558,683,836
13332,361,447,553,678,829,"1,008","1,223"
13333,255,322,401,499,614,750,916
13334,392,484,598,735,899,"1,092","1,325"
13335,249,313,390,485,597,730,892
13336,440,542,665,815,994,"1,206","1,462"
13337,337,419,520,640,783,952,"1,158"
13338,132,171,221,280,350,433,533
13339,123,162,211,270,340,421,521
13340,180,231,294,370,460,565,692
13341,164,213,270,341,423,521,642
13342,396,490,604,741,904,"1,098","1,333"
13343,448,553,680,830,"1,010","1,225","1,484"
13344,142,184,235,299,373,461,569
13345,323,401,497,615,754,918,"1,115"
13346,219,279,350,435,535,655,802
13347,407,504,621,759,926,"1,124","1,363"
13348,272,341,424,523,645,786,960
13349,354,440,543,666,816,993,"1,206"
13350,401,494,608,745,908,"1,102","1,336"
13351,125,165,212,269,339,420,520
13352,116,153,198,252,317,394,488
13353,362,447,552,679,830,"1,008","1,226"
13354,305,380,471,583,714,870,"1,059"
13355,269,336,417,515,634,774,942
13356,254,320,398,495,610,745,910
13357,422,519,639,784,955,"1,159","1,406"
13358,185,236,297,375,464,570,699
13359,334,416,516,635,778,947,"1,152"
13360,202,258,325,408,506,620,760
13361,366,454,559,687,841,"1,023","1,241"
13362,185,235,299,375,465,571,700
13363,168,215,273,342,425,523,643
13364,125,164,213,274,343,425,526
13365,242,304,379,473,584,713,872
13366,233,294,369,457,563,688,840
13367,149,194,247,312,390,482,594
13368,370,459,565,696,850,"1,033","1,253"
13369,176,225,286,359,447,550,676
13370,372,462,570,701,855,"1,038","1,262"
13371,169,219,279,353,440,541,665
13372,122,161,210,267,335,415,514
13373,210,267,337,422,521,639,781
13374,178,227,287,359,445,547,670
13375,406,503,620,762,929,"1,127","1,368"
13376,180,232,293,369,459,564,692
13377,165,213,272,341,425,523,642
13378,220,279,349,435,536,656,803
13379,425,523,644,789,963,"1,168","1,418"
13380,349,433,534,655,802,975,"1,184"
13381,301,376,467,575,705,860,"1,048"
13382,141,185,236,302,378,466,575
